"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
24453,14477,NA,NA,NA,"Spooner, DM","0.0.2015",-21.358231,-66.044997,3841,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
26777,14478,NA,NA,NA,"Spooner, DM","0.0.2014",-17.4833,-66.15,2743,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
26778,14479,NA,NA,NA,"Spooner, DM","0.0.2014",-17.97343,-67.125493,4024,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
26783,14480,NA,NA,NA,"Spooner, DM","0.0.2015",-19.033782,-65.252503,2591,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77066,14481,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7667,-67.4833,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77083,14485,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5,-65.6667,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77088,14486,NA,NA,NA,"Spooner, DM","0.0.2013",-19.6,-65.95,4000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77090,14487,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6667,-64.8833,3200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77096,14488,NA,NA,NA,"Spooner, DM","0.0.2013",-18.3833,-65.2167,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77140,14489,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6833,-66.6167,3300,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77154,14490,NA,NA,NA,"Spooner, DM","0.0.2013",-19.1,-64.7667,3030,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77155,14491,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2667,-65.5,3080,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77157,14492,NA,NA,NA,"Spooner, DM","0.0.2013",-19.9,-65.85,3350,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77158,14493,NA,NA,NA,"Spooner, DM","0.0.2013",-19.45,-65.8,3120,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77161,14494,NA,NA,NA,"Spooner, DM","0.0.2013",-19.5,-65.6,3750,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77165,14495,NA,NA,NA,"Spooner, DM","0.0.2013",-19.3333,-65.9667,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77168,14496,NA,NA,NA,"Spooner, DM","0.0.2013",-18.9333,-64.9333,3100,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77169,14497,NA,NA,NA,"Spooner, DM","0.0.2013",-20.6667,-67,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77170,14498,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8833,-65.45,3130,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77171,14499,NA,NA,NA,"Spooner, DM","0.0.2013",-18.9667,-65.3667,3170,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77173,14500,NA,NA,NA,"Spooner, DM","0.0.2013",-21,-65.5833,3200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77174,14501,NA,NA,NA,"Spooner, DM","0.0.2013",-20.25,-65.1833,3450,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77178,14502,NA,NA,NA,"Spooner, DM","0.0.2013",-19.8333,-65.75,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77183,14503,NA,NA,NA,"Spooner, DM","0.0.2013",-19.4667,-65.3833,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77185,14504,NA,NA,NA,"Spooner, DM","0.0.2013",-19.5833,-65.2833,3030,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77187,14505,NA,NA,NA,"Spooner, DM","0.0.2013",-20.25,-65.4167,3260,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77188,14506,NA,NA,NA,"Spooner, DM","0.0.2013",-20.2333,-65.6667,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77191,14507,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2667,-64.9833,2470,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77193,14508,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2333,-64.8667,2960,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77196,14509,NA,NA,NA,"Spooner, DM","0.0.2013",-17.1667,-66.4167,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77197,14510,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2667,-66.3333,3505,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77210,14511,NA,NA,NA,"Spooner, DM","0.0.2013",-19.0333,-65.1,2700,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77214,14512,NA,NA,NA,"Spooner, DM","0.0.2013",-19.7333,-65.5167,3400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77226,14513,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8,-65.8667,3960,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77227,14514,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6833,-66.0333,3740,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77230,14515,NA,NA,NA,"Spooner, DM","0.0.2013",-18.75,-66.1833,3250,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77233,14516,NA,NA,NA,"Spooner, DM","0.0.2013",-18.5,-66.5333,3620,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77234,14517,NA,NA,NA,"Spooner, DM","0.0.2013",-18.5741,-66.3983,3600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77250,14518,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6,-66.2833,2400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77263,14519,NA,NA,NA,"Spooner, DM","0.0.2013",-20.6667,-65.75,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77267,14520,NA,NA,NA,"Spooner, DM","0.0.2013",-20.4667,-65.5833,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77268,14521,NA,NA,NA,"Spooner, DM","0.0.2013",-21.1333,-65.7,3100,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77270,14522,NA,NA,NA,"Spooner, DM","0.0.2013",-21.35,-65.7167,3350,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77271,14523,NA,NA,NA,"Spooner, DM","0.0.2013",-21.75,-65.6667,3400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77272,14524,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4,-64.9667,3350,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77274,14525,NA,NA,NA,"Spooner, DM","0.0.2013",-20.4833,-65.7,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77280,14526,NA,NA,NA,"Spooner, DM","0.0.2013",-20.9333,-66.35,3100,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77298,14527,NA,NA,NA,"Spooner, DM","0.0.2013",-16.9667,-67.2,2800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77305,14528,NA,NA,NA,"Spooner, DM","0.0.2013",-15.8667,-68.65,4040,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77307,14529,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4667,-65.2833,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77309,14530,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5333,-65.1833,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77312,14531,NA,NA,NA,"Spooner, DM","0.0.2013",-18.3,-64.15,2850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77313,14532,NA,NA,NA,"Spooner, DM","0.0.2013",-18.4667,-64.3333,2600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77315,14533,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7167,-65.1,2800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77318,14534,NA,NA,NA,"Spooner, DM","0.0.2013",-18.1167,-65.1,2400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77319,14535,NA,NA,NA,"Spooner, DM","0.0.2013",-17.9,-64.65,2600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77320,14536,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6833,-64.1833,2450,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77329,14537,NA,NA,NA,"Spooner, DM","0.0.2013",-17.8167,-65.2,2600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77330,14538,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5667,-64.8167,2950,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77335,14539,NA,NA,NA,"Spooner, DM","0.0.2013",-16.4667,-69,4250,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77337,14540,NA,NA,NA,"Spooner, DM","0.0.2013",-15.4167,-68.6667,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77374,14541,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2,-65.4,3050,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77380,14542,NA,NA,NA,"Spooner, DM","0.0.2013",-19.8667,-65.6167,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77384,14543,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2,-66.1,3900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77387,14544,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6333,-66.2833,3300,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77393,14545,NA,NA,NA,"Spooner, DM","0.0.2013",-20.8667,-65.6833,2670,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77395,14546,NA,NA,NA,"Spooner, DM","0.0.2013",-20.85,-64.95,2870,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77421,14547,NA,NA,NA,"Spooner, DM","0.0.2013",-17.0167,-67.85,3990,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77422,14548,NA,NA,NA,"Spooner, DM","0.0.2013",-19.25,-65.25,2650,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77426,14549,NA,NA,NA,"Spooner, DM","0.0.2013",-21.3667,-65.1833,2500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77431,14550,NA,NA,NA,"Spooner, DM","0.0.2013",-20.5,-65.1667,3400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77491,14552,NA,NA,NA,"Spooner, DM","0.0.2013",-16.9667,-67.0167,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77496,14553,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5667,-65.7667,2700,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77516,14554,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5167,-65.9167,3750,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77538,14555,NA,NA,NA,"Spooner, DM","0.0.2013",-16.5833,-68.0833,3250,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77548,14557,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8333,-65.7667,3950,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77549,14558,NA,NA,NA,"Spooner, DM","0.0.2013",-15.3333,-68.2167,3900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77551,14559,NA,NA,NA,"Spooner, DM","0.0.2013",-18.8167,-65.6333,3280,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77558,14560,NA,NA,NA,"Spooner, DM","0.0.2013",-17.8833,-65.9167,2950,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77559,14561,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6833,-64.9667,2640,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77560,14562,NA,NA,NA,"Spooner, DM","0.0.2013",-17.5833,-65.3667,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77563,14563,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2833,-66.5167,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77568,14564,NA,NA,NA,"Spooner, DM","0.0.2013",-17.25,-66.1667,3300,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77569,14565,NA,NA,NA,"Spooner, DM","0.0.2013",-17.1,-66.9167,2500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77571,14566,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6167,-66.4667,3175,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77577,14567,NA,NA,NA,"Spooner, DM","0.0.2013",-18.55,-66.95,3780,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77578,14568,NA,NA,NA,"Spooner, DM","0.0.2013",-16.8333,-67.6333,3250,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77579,14569,NA,NA,NA,"Spooner, DM","0.0.2013",-17.0833,-67.7,3980,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77597,14570,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7333,-66.7167,3750,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77599,14571,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7833,-65.8,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77601,14572,NA,NA,NA,"Spooner, DM","0.0.2013",-17.7333,-65.6,3730,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77604,14573,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2333,-66.05,3760,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77723,14574,NA,NA,NA,"Spooner, DM","0.0.2013",-13.6333,-68.6833,3570,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77785,14575,NA,NA,NA,"Spooner, DM","0.0.2013",-15.5833,-69.1,3850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77801,14576,NA,NA,NA,"Spooner, DM","0.0.2013",-16.2167,-68.8333,3860,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77834,14577,NA,NA,NA,"Spooner, DM","0.0.2013",-16.8167,-68.9667,3600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77852,14578,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6667,-67.5,3660,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
77860,14579,NA,NA,NA,"Spooner, DM","0.0.2013",-15.3667,-68.9833,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80112,14580,NA,NA,NA,"Spooner, DM","0.0.2013",-14.8186,-69.0739,3620,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80115,14581,NA,NA,NA,"Spooner, DM","0.0.2013",-20.1013,-64.4033,2481,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80116,14582,NA,NA,NA,"Spooner, DM","0.0.2013",-19.5196,-64.6572,3850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80142,14583,NA,NA,NA,"Spooner, DM","0.0.2013",-20.6459,-64.8329,3145,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80158,14584,NA,NA,NA,"Spooner, DM","0.0.2013",-20.7491,-65.0853,2993,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80185,14585,NA,NA,NA,"Spooner, DM","0.0.2013",-19.4668,-64.1757,2380,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80190,14586,NA,NA,NA,"Spooner, DM","0.0.2013",-19.7076,-64.582,3580,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80203,14587,NA,NA,NA,"Spooner, DM","0.0.2013",-16.0485,-69.1443,3817,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80208,14588,NA,NA,NA,"Spooner, DM","0.0.2013",-20.1244,-65.3308,3175,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80226,14589,NA,NA,NA,"Spooner, DM","0.0.2013",-17.4851,-65.5508,3774,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80239,14590,NA,NA,NA,"Spooner, DM","0.0.2013",-21.8035,-65.2642,4114,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80250,14591,NA,NA,NA,"Spooner, DM","0.0.2013",-20.0335,-65.5499,3103,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80259,14592,NA,NA,NA,"Spooner, DM","0.0.2013",-19.3546,-65.1673,2242,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80317,14593,NA,NA,NA,"Spooner, DM","0.0.2013",-17.6333,-66.8167,2800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80330,14594,NA,NA,NA,"Spooner, DM","0.0.2013",-20.4,-65.3,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80405,14595,NA,NA,NA,"Spooner, DM","0.0.2013",-19.2333,-65.8167,3200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
80440,14596,NA,NA,NA,"Spooner, DM","0.0.2013",-18.6667,-65.1667,2680,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81456,14598,NA,NA,NA,"Spooner, DM","0.0.2013",-18.1139,-64.2156,2000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81464,14599,NA,NA,NA,"Spooner, DM","0.0.2013",-16.9833,-63.25,2700,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81528,14600,NA,NA,NA,"Spooner, DM","0.0.2013",-15.2333,-68.4167,3600,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81531,14601,NA,NA,NA,"Spooner, DM","0.0.2013",-14.5,-68.3333,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81759,14602,NA,NA,NA,"Spooner, DM","0.0.2013",-17.9167,-65.5,2450,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81770,14603,NA,NA,NA,"Spooner, DM","0.0.2013",-21.4667,-64.85,3650,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81780,14604,NA,NA,NA,"Spooner, DM","0.0.2013",-21.3333,-65.5833,3400,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81782,14605,NA,NA,NA,"Spooner, DM","0.0.2013",-21.3167,-65.85,3900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81787,14606,NA,NA,NA,"Spooner, DM","0.0.2013",-20.3333,-65,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
81807,14607,NA,NA,NA,"Spooner, DM","0.0.2013",-15.9167,-68.8333,3350,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
82435,14609,NA,NA,NA,"Spooner, DM","0.0.2013",-15.7667,-68.5,3750,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84056,14610,NA,NA,NA,"Spooner, DM","0.0.2013",-16.4333,-68.6667,3850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84139,14611,NA,NA,NA,"Spooner, DM","0.0.2013",-16.3,-67.85,3100,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84310,14612,NA,NA,NA,"Spooner, DM","0.0.2013",-18.5167,-64.0833,2200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84470,14613,NA,NA,NA,"Spooner, DM","0.0.2013",-17.2958,-65.7899,3015,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84864,14614,NA,NA,NA,"Spooner, DM","0.0.2013",-18.9,-66.7667,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
84889,14615,NA,NA,NA,"Spooner, DM","0.0.2013",-19.9167,-67.0833,3800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
85543,14617,NA,NA,NA,"Spooner, DM","0.2.2014",-18.1667,-65,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
85609,14618,NA,NA,NA,"Spooner, DM","0.2.2014",-21.11667,-65.31667,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
85629,14619,NA,NA,NA,"Spooner, DM","0.2.2014",-21.9,-65.55,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
86005,14620,NA,NA,NA,"Spooner, DM","0.2.2014",-16.5,-66.5833,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
86617,14621,NA,NA,NA,"Spooner, DM","0.2.2014",-16.9667,-66.8333,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
86936,14622,NA,NA,NA,"Spooner, DM","0.2.2014",-17.9,-64.4833,2700,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
87813,14623,NA,NA,NA,"Spooner, DM","0.2.2014",-20.6667,-66,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
88148,14624,NA,NA,NA,"Spooner, DM","0.2.2014",-17.23333,-67.9167,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","BOL","Bolivia"
75645,14625,NA,NA,NA,"SÃ¤rkinen, T","0.0.2014",-12.08215,-76.92486,0,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
75646,14626,NA,NA,NA,"Spooner, DM","0.0.2014",-13.55623,-71.8728,3220,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
75649,14627,NA,NA,NA,"Spooner, DM","0.0.2014",-12.98351,-72.06273,2675,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
75653,14628,NA,NA,NA,"Spooner, DM","0.0.2014",-13.38634,-71.48067,3380,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77133,14629,NA,NA,NA,"Spooner, DM","0.0.2013",-13.0833,-71.8,3189,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77134,14630,NA,NA,NA,"Spooner, DM","0.0.2013",-13.3167,-72,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77136,14631,NA,NA,NA,"Spooner, DM","0.0.2013",-13.3333,-72.1,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77340,14632,NA,NA,NA,"Spooner, DM","0.0.2013",-13,-72.1667,2800,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77341,14633,NA,NA,NA,"Spooner, DM","0.0.2013",-13.55,-72.7,3200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77344,14634,NA,NA,NA,"Spooner, DM","0.0.2013",-13.6833,-71.6167,2850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77347,14635,NA,NA,NA,"Spooner, DM","0.0.2013",-13.25,-72.3333,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77349,14636,NA,NA,NA,"Spooner, DM","0.0.2014",-13.9508,-71.7372,3150,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
77353,14637,NA,NA,NA,"Spooner, DM","0.0.2013",-13.6333,-71.7333,3200,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
81609,14638,NA,NA,NA,"Spooner, DM","0.0.2013",-12.9333,-72.6667,2100,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
81686,14639,NA,NA,NA,"Spooner, DM","0.0.2013",-13.3156,-71.5917,3000,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
81847,14640,NA,NA,NA,"Spooner, DM","0.0.2013",-14.11732,-73.49947,3850,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
82559,14641,NA,NA,NA,"Spooner, DM","0.0.2013",-17.55,-70.0167,3500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
87745,14642,NA,NA,NA,"Spooner, DM","0.2.2014",-14.05,-71.31667,2900,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
94517,14643,NA,NA,NA,"Spooner, DM","0.6.2014",-13.15,-72.51667,2500,"brevicaule","brevicaule","tuberous",NA,NA,"GagnOl","PER","Peru"
